media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/21/19,6/29/19,MED-7237,RealGood Interactive Media Inc.,Googly Ads,24668,PASS -THROUGH MEDIA,7016,82337,6063,79005,28771
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/21/19,6/29/19,MED-2050,RealGood Interactive Media Inc.,Baja Vista,22808,PASS -THROUGH MEDIA,7016,82337,6063,79005,82502
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/23/19,6/30/19,MED-4664,Critical Point Social Media Agency,Spacebook,63723,PASS -THROUGH MEDIA,7016,82337,5965,79010,68077
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/23/19,6/30/19,MED-2898,RealGood Interactive Media Inc.,Baja Vista,83852,PASS -THROUGH MEDIA,7016,82337,5965,79010,308898
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/23/19,6/30/19,MED-2261,RealGood Interactive Media Inc.,Googly Ads,15812,PASS -THROUGH MEDIA,7016,82337,5938,79010,14583
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/23/19,7/1/19,MED-6855,RealGood Interactive Media Inc.,Baja Vista,66517,PASS -THROUGH MEDIA,7016,82337,5938,79010,116771
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/24/19,7/1/19,MED-2977,RealGood Interactive Media Inc.,Googly Ads,10560,PASS -THROUGH MEDIA,7016,82337,6063,79010,8560
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/25/19,7/1/19,MED-9925,RealGood Interactive Media Inc.,Baja Vista,14047,PASS -THROUGH MEDIA,7016,82337,6063,79010,39852
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/26/19,7/2/19,MED-4713,RealGood Interactive Media Inc.,Googly Ads,8681,PASS -THROUGH MEDIA,1808,18801,6063,79005,5664
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/26/19,7/2/19,MED-9548,Critical Point Social Media Agency,Spacebook,14667,PASS -THROUGH MEDIA,1808,18801,6063,79005,6040
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/26/19,7/2/19,MED-2124,RealGood Interactive Media Inc.,Googly Ads,96315,PASS -THROUGH MEDIA,7016,82337,6056,79010,58968
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/26/19,7/2/19,MED-3096,RealGood Interactive Media Inc.,Baja Vista,86160,PASS -THROUGH MEDIA,7016,82337,6056,79010,562022
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/26/19,7/2/19,MED-5553,RealGood Interactive Media Inc.,Googly Ads,61391,PASS -THROUGH MEDIA,7016,30000,7504,79010,43738
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/27/19,7/3/19,MED-4610,RealGood Interactive Media Inc.,Baja Vista,10311,PASS -THROUGH MEDIA,7016,30000,7504,79010,29188
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/27/19,7/3/19,MED-3322,RealGood Interactive Media Inc.,Googly Ads,69904,PASS -THROUGH MEDIA,1808,18801,6063,79010,39792
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/28/19,7/4/19,MED-7164,Critical Point Social Media Agency,Spacebook,30921,PASS -THROUGH MEDIA,1808,18801,6063,79010,13982
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/28/19,7/4/19,MED-2423,RealGood Interactive Media Inc.,Googly Ads,59951,PASS -THROUGH MEDIA,7016,82337,6056,79010,35986
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/28/19,7/5/19,MED-4372,RealGood Interactive Media Inc.,Baja Vista,27732,PASS -THROUGH MEDIA,7016,82337,6056,79010,53472
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/28/19,7/5/19,MED-3285,RealGood Interactive Media Inc.,Googly Ads,42720,PASS -THROUGH MEDIA,7016,30000,7504,79010,46567
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/29/19,7/6/19,MED-5287,RealGood Interactive Media Inc.,Baja Vista,27299,PASS -THROUGH MEDIA,7016,30000,7504,79010,61353
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/29/19,7/7/19,MED-1130,RealGood Interactive Media Inc.,Googly Ads,41739,PASS -THROUGH MEDIA,7016,82337,6056,79010,23204
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/30/19,7/8/19,MED-4530,RealGood Interactive Media Inc.,Baja Vista,76973,PASS -THROUGH MEDIA,7016,82337,6056,79010,343921
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/1/19,7/8/19,MED-8361,RealGood Interactive Media Inc.,Googly Ads,36436,PASS -THROUGH MEDIA,7016,30000,7504,79010,28859
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/1/19,7/8/19,MED-5142,RealGood Interactive Media Inc.,Baja Vista,36710,PASS -THROUGH MEDIA,7016,30000,7504,79010,74116
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/1/19,7/8/19,MED-1554,RealGood Interactive Media Inc.,Googly Ads,16279,PASS -THROUGH MEDIA,2808,28101,6056,79010,14387
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/2/19,7/8/19,MED-7792,RealGood Interactive Media Inc.,Baja Vista,11182,PASS -THROUGH MEDIA,2808,28101,6056,79010,32615
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/2/19,7/9/19,MED-1605,RealGood Interactive Media Inc.,Googly Ads,2702,PASS -THROUGH MEDIA,7016,82337,6056,79010,1503
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/2/19,7/9/19,MED-2157,RealGood Interactive Media Inc.,Baja Vista,38042,PASS -THROUGH MEDIA,7016,82337,6056,79010,179603
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/3/19,7/9/19,MED-7169,Critical Point Social Media Agency,Spacebook,63187,PASS -THROUGH MEDIA,7016,30000,7504,79010,56367
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/3/19,7/10/19,MED-4959,RealGood Interactive Media Inc.,Baja Vista,72469,PASS -THROUGH MEDIA,7016,30000,7504,79010,267090
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/4/19,7/10/19,MED-5914,RealGood Interactive Media Inc.,Googly Ads,69514,PASS -THROUGH MEDIA,2808,28101,6063,79025,42447
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/5/19,7/11/19,MED-3858,RealGood Interactive Media Inc.,Baja Vista,89892,PASS -THROUGH MEDIA,2808,28101,6063,79025,337888
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/5/19,7/11/19,MED-5527,RealGood Interactive Media Inc.,Googly Ads,51040,PASS -THROUGH MEDIA,7016,82337,6056,79010,37623
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/5/19,7/11/19,MED-4849,RealGood Interactive Media Inc.,Baja Vista,80527,PASS -THROUGH MEDIA,7016,82337,6056,79010,265516
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/5/19,7/11/19,MED-9796,RealGood Interactive Media Inc.,Googly Ads,78365,PASS -THROUGH MEDIA,7016,30000,7504,79010,67887
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/5/19,7/11/19,MED-8498,RealGood Interactive Media Inc.,Baja Vista,99107,PASS -THROUGH MEDIA,7016,30000,7504,79010,432706
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/6/19,7/11/19,MED-6403,RealGood Interactive Media Inc.,Zing,45788,PASS -THROUGH MEDIA,7016,30024,6063,79010,168134
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/7/19,7/12/19,MED-2796,RealGood Interactive Media Inc.,Zing,79777,PASS -THROUGH MEDIA,7016,82337,5965,79010,149516
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/7/19,7/12/19,MED-5418,RealGood Interactive Media Inc.,Zing,37363,PASS -THROUGH MEDIA,7016,20002,5938,79010,339421
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/7/19,7/13/19,MED-8363,RealGood Interactive Media Inc.,Zing,16342,PASS -THROUGH MEDIA,7016,30024,6063,79010,72158
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/8/19,7/13/19,MED-6373,RealGood Interactive Media Inc.,Zing,2810,PASS -THROUGH MEDIA,7016,82337,6063,79005,5450
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/8/19,7/13/19,MED-5416,RealGood Interactive Media Inc.,Zing,36325,PASS -THROUGH MEDIA,7016,82337,5965,79010,147313
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/8/19,7/13/19,MED-2146,RealGood Interactive Media Inc.,Zing,54337,PASS -THROUGH MEDIA,7016,82337,5938,79010,104716
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/8/19,7/13/19,MED-3406,RealGood Interactive Media Inc.,Zing,92772,PASS -THROUGH MEDIA,7016,82337,6063,79010,179093
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/8/19,7/14/19,MED-5432,RealGood Interactive Media Inc.,Zing,87091,PASS -THROUGH MEDIA,1808,18801,6063,79005,841216
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/9/19,7/15/19,MED-1565,RealGood Interactive Media Inc.,Zing,82097,PASS -THROUGH MEDIA,7016,82337,6056,79010,228212
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/9/19,7/15/19,MED-2784,Critical Point Social Media Agency,Spacebook,89636,PASS -THROUGH MEDIA,7016,30000,7504,79010,59689
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/9/19,7/16/19,MED-4399,RealGood Interactive Media Inc.,Zing,87807,PASS -THROUGH MEDIA,1808,18801,6063,79010,624635
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/10/19,7/16/19,MED-6702,Critical Point Social Media Agency,Spacebook,4223,PASS -THROUGH MEDIA,7016,82337,6056,79010,3263
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/10/19,7/16/19,MED-9987,RealGood Interactive Media Inc.,Zing,48269,PASS -THROUGH MEDIA,7016,30000,7504,79010,214397
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/10/19,7/17/19,MED-5274,RealGood Interactive Media Inc.,Zing,78899,PASS -THROUGH MEDIA,7016,82337,6056,79010,720252
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/10/19,7/17/19,MED-5652,RealGood Interactive Media Inc.,Zing,11285,PASS -THROUGH MEDIA,7016,30000,7504,79010,25911
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/10/19,7/17/19,MED-4939,RealGood Interactive Media Inc.,Zing,30972,PASS -THROUGH MEDIA,2808,28101,6056,79010,120812
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/10/19,7/17/19,MED-5142,RealGood Interactive Media Inc.,Zing,41445,PASS -THROUGH MEDIA,7016,82337,6056,79010,155052
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/11/19,7/18/19,MED-4769,RealGood Interactive Media Inc.,Zing,19337,PASS -THROUGH MEDIA,7016,30000,7504,79010,57378
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/12/19,7/18/19,MED-1225,RealGood Interactive Media Inc.,Zing,40875,PASS -THROUGH MEDIA,2808,28101,6063,79025,253092
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/12/19,7/19/19,MED-3188,RealGood Interactive Media Inc.,Zing,31866,PASS -THROUGH MEDIA,7016,82337,6056,79010,70736
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/12/19,7/19/19,MED-2148,RealGood Interactive Media Inc.,Zing,98205,PASS -THROUGH MEDIA,7016,30000,7504,79010,427463
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/12/19,7/20/19,MED-4103,RealGood Interactive Media Inc.,Baja Vista,27839,PASS -THROUGH MEDIA,7016,30024,6063,79010,246687
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/12/19,7/21/19,MED-9894,RealGood Interactive Media Inc.,Baja Vista,96287,PASS -THROUGH MEDIA,7016,82337,5965,79010,414336
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/13/19,7/21/19,MED-6399,RealGood Interactive Media Inc.,Baja Vista,39488,PASS -THROUGH MEDIA,7016,20002,5938,79010,120161
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/13/19,7/22/19,MED-8348,Critical Point Social Media Agency,Spacebook,65363,PASS -THROUGH MEDIA,7016,30024,6063,79010,56625
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/14/19,7/22/19,MED-9267,RealGood Interactive Media Inc.,Baja Vista,97313,PASS -THROUGH MEDIA,7016,82337,6063,79005,305879
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/14/19,7/22/19,MED-4005,RealGood Interactive Media Inc.,Baja Vista,13587,PASS -THROUGH MEDIA,7016,82337,5965,79010,23131
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/16/19,7/22/19,MED-7721,RealGood Interactive Media Inc.,Baja Vista,15923,PASS -THROUGH MEDIA,7016,82337,5938,79010,41538
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/17/19,7/23/19,MED-9444,RealGood Interactive Media Inc.,Baja Vista,30788,PASS -THROUGH MEDIA,7016,82337,6063,79010,84827
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/18/19,7/23/19,MED-6570,RealGood Interactive Media Inc.,Baja Vista,43288,PASS -THROUGH MEDIA,1808,18801,6063,79005,210667
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/18/19,7/23/19,MED-4508,RealGood Interactive Media Inc.,Baja Vista,1348,PASS -THROUGH MEDIA,7016,82337,6056,79010,6480
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/18/19,7/24/19,MED-5051,RealGood Interactive Media Inc.,Baja Vista,93853,PASS -THROUGH MEDIA,7016,30000,7504,79010,346863
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/19/19,7/26/19,MED-1135,Critical Point Social Media Agency,Spacebook,83875,PASS -THROUGH MEDIA,1808,18801,6063,79010,69236
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/19/19,7/26/19,MED-3120,RealGood Interactive Media Inc.,Baja Vista,33727,PASS -THROUGH MEDIA,7016,82337,6056,79010,58595
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/20/19,7/26/19,MED-3968,RealGood Interactive Media Inc.,Baja Vista,44180,PASS -THROUGH MEDIA,7016,30000,7504,79010,90672
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/20/19,7/27/19,MED-1684,Critical Point Social Media Agency,Spacebook,52848,PASS -THROUGH MEDIA,7016,82337,6056,79010,47919
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/20/19,7/27/19,MED-4729,RealGood Interactive Media Inc.,Baja Vista,16115,PASS -THROUGH MEDIA,7016,30000,7504,79010,30401
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/20/19,7/27/19,MED-4819,RealGood Interactive Media Inc.,Baja Vista,97184,PASS -THROUGH MEDIA,2808,28101,6056,79010,254973
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/20/19,7/27/19,MED-8479,RealGood Interactive Media Inc.,Baja Vista,61740,PASS -THROUGH MEDIA,7016,82337,6056,79010,170868
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/22/19,7/27/19,MED-2843,RealGood Interactive Media Inc.,Baja Vista,6325,PASS -THROUGH MEDIA,7016,30000,7504,79010,59529
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/22/19,7/28/19,MED-3602,RealGood Interactive Media Inc.,Baja Vista,39507,PASS -THROUGH MEDIA,2808,28101,6063,79025,148020
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/22/19,7/28/19,MED-9237,RealGood Interactive Media Inc.,Baja Vista,72285,PASS -THROUGH MEDIA,7016,82337,6056,79010,171498
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,7/23/19,7/29/19,MED-5598,Critical Point Social Media Agency,Spacebook,43958,PASS -THROUGH MEDIA,7016,30000,7504,79010,48036
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/23/19,7/30/19,MED-6823,RealGood Interactive Media Inc.,Googly Ads,99331,PASS -THROUGH MEDIA,7016,20002,5970,79025,84985
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/24/19,7/30/19,MED-4251,RealGood Interactive Media Inc.,Googly Ads,31281,PASS -THROUGH MEDIA,7016,20002,5970,79025,24741
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/24/19,7/30/19,MED-8538,RealGood Interactive Media Inc.,Baja Vista,94494,PASS -THROUGH MEDIA,7016,20002,5970,79025,180017
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,7/25/19,7/30/19,MED-3362,RealGood Interactive Media Inc.,Baja Vista,81580,PASS -THROUGH MEDIA,7016,20002,5970,79025,145906
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,7/25/19,7/31/19,MED-4011,RealGood Interactive Media Inc.,Googly Ads,72811,PASS -THROUGH MEDIA,2808,28101,6407,78675,62239
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/26/19,7/31/19,MED-9982,RealGood Interactive Media Inc.,Baja Vista,6386,PASS -THROUGH MEDIA,2808,28101,6407,78675,12506
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/27/19,7/31/19,MED-9849,RealGood Interactive Media Inc.,Googly Ads,53688,PASS -THROUGH MEDIA,7016,30024,6063,79010,42514
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/27/19,8/1/19,MED-9214,RealGood Interactive Media Inc.,Googly Ads,44930,PASS -THROUGH MEDIA,7016,82337,6063,79005,46144
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/28/19,8/2/19,MED-9497,RealGood Interactive Media Inc.,Googly Ads,65893,PASS -THROUGH MEDIA,2808,28101,6056,79010,43622
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,7/28/19,8/2/19,MED-1724,RealGood Interactive Media Inc.,Googly Ads,32546,PASS -THROUGH MEDIA,1808,18801,6063,79005,18878
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/28/19,8/3/19,MED-4725,RealGood Interactive Media Inc.,Zing,22316,PASS -THROUGH MEDIA,7016,30024,6063,79010,118644
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/28/19,8/3/19,MED-5896,RealGood Interactive Media Inc.,Zing,8049,PASS -THROUGH MEDIA,7016,82337,6063,79005,14421
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/29/19,8/5/19,MED-7518,RealGood Interactive Media Inc.,Zing,97686,PASS -THROUGH MEDIA,2808,28101,6056,79010,861307
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,7/30/19,8/6/19,MED-2751,RealGood Interactive Media Inc.,Zing,5301,PASS -THROUGH MEDIA,1808,18801,6063,79005,10101
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,7/31/19,8/6/19,MED-9429,RealGood Interactive Media Inc.,QuadrupleClick,88143,PASS -THROUGH MEDIA,7016,30024,6063,79010,209140
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/1/19,8/7/19,MED-9121,Critical Point Social Media Agency,Spacebook,4901,PASS -THROUGH MEDIA,7016,82337,6063,79005,1926
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,8/1/19,8/7/19,MED-7467,RealGood Interactive Media Inc.,QuadrupleClick,62628,PASS -THROUGH MEDIA,2808,28101,6056,79010,141599
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/1/19,8/7/19,MED-9964,RealGood Interactive Media Inc.,QuadrupleClick,9915,PASS -THROUGH MEDIA,1808,18801,6063,79005,44671
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/1/19,8/7/19,MED-6387,RealGood Interactive Media Inc.,Googly Ads,16573,PASS -THROUGH MEDIA,7016,30024,6063,79010,19280
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/1/19,8/8/19,MED-6666,RealGood Interactive Media Inc.,Googly Ads,58826,PASS -THROUGH MEDIA,7016,82337,6063,79010,52881
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/2/19,8/8/19,MED-6365,RealGood Interactive Media Inc.,Googly Ads,20499,PASS -THROUGH MEDIA,2808,28101,6063,79025,13305
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/2/19,8/9/19,MED-1909,RealGood Interactive Media Inc.,Googly Ads,39994,PASS -THROUGH MEDIA,1808,18801,6063,79010,45233
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/2/19,8/10/19,MED-9219,RealGood Interactive Media Inc.,Zing,24983,PASS -THROUGH MEDIA,7016,30024,6063,79010,47170
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/2/19,8/10/19,MED-6288,RealGood Interactive Media Inc.,Zing,35253,PASS -THROUGH MEDIA,7016,82337,6063,79010,108746
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/2/19,8/10/19,MED-1867,Critical Point Social Media Agency,Spacebook,36883,PASS -THROUGH MEDIA,2808,28101,6063,79025,21174
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/2/19,8/10/19,MED-1486,RealGood Interactive Media Inc.,Zing,93866,PASS -THROUGH MEDIA,1808,18801,6063,79010,424477
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/2/19,8/10/19,MED-3267,RealGood Interactive Media Inc.,QuadrupleClick,2365,PASS -THROUGH MEDIA,7016,30024,6063,79010,9960
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/3/19,8/11/19,MED-8354,RealGood Interactive Media Inc.,QuadrupleClick,16538,PASS -THROUGH MEDIA,7016,82337,6063,79010,36399
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/4/19,8/11/19,MED-5265,Critical Point Social Media Agency,Spacebook,94521,PASS -THROUGH MEDIA,2808,28101,6063,79025,36801
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/5/19,8/11/19,MED-6072,Critical Point Social Media Agency,Spacebook,60799,PASS -THROUGH MEDIA,1808,18801,6063,79010,30493
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/5/19,8/12/19,MED-2508,RealGood Interactive Media Inc.,Googly Ads,30939,PASS -THROUGH MEDIA,7016,30024,6063,79010,25238
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/5/19,8/12/19,MED-3138,RealGood Interactive Media Inc.,Googly Ads,27891,PASS -THROUGH MEDIA,7016,82337,6063,79010,17525
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/5/19,8/13/19,MED-3741,RealGood Interactive Media Inc.,Googly Ads,36198,PASS -THROUGH MEDIA,1808,18801,6063,79010,39285
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/6/19,8/13/19,MED-1029,RealGood Interactive Media Inc.,QuadrupleClick,34781,PASS -THROUGH MEDIA,7016,30024,6063,79010,60641
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/6/19,8/13/19,MED-8795,Critical Point Social Media Agency,Spacebook,77110,PASS -THROUGH MEDIA,7016,82337,6063,79010,33794
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/6/19,8/13/19,MED-6089,RealGood Interactive Media Inc.,QuadrupleClick,26897,PASS -THROUGH MEDIA,1808,18801,6063,79010,116974
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/6/19,8/13/19,MED-9002,Critical Point Social Media Agency,Spacebook,50110,PASS -THROUGH MEDIA,7016,30000,7434,79045,17904
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/6/19,8/13/19,MED-9626,Critical Point Social Media Agency,Spacebook,93243,PASS -THROUGH MEDIA,7016,30000,7434,79045,50887
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/6/19,8/13/19,MED-2758,RealGood Interactive Media Inc.,QuadrupleClick,64310,PASS -THROUGH MEDIA,7016,30000,7434,79045,112981
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,8/7/19,8/15/19,MED-7130,RealGood Interactive Media Inc.,Googly Ads,17263,PASS -THROUGH MEDIA,7016,30000,7434,79045,9796
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/7/19,8/15/19,MED-9287,RealGood Interactive Media Inc.,Zing,86875,PASS -THROUGH MEDIA,7016,30000,7434,79045,147214
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/7/19,8/15/19,MED-8561,Critical Point Social Media Agency,Spacebook,40933,PASS -THROUGH MEDIA,7016,30000,7434,79045,17031
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,8/9/19,8/15/19,MED-3036,Critical Point Social Media Agency,Spacebook,89481,PASS -THROUGH MEDIA,7016,30000,7434,79045,44572
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/9/19,8/16/19,MED-8607,RealGood Interactive Media Inc.,Zing,20836,PASS -THROUGH MEDIA,7016,30000,7434,79045,61570
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,8/9/19,8/16/19,MED-5231,RealGood Interactive Media Inc.,QuadrupleClick,41109,PASS -THROUGH MEDIA,7016,30000,7434,79045,380818
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/9/19,8/16/19,MED-1327,RealGood Interactive Media Inc.,Googly Ads,45582,PASS -THROUGH MEDIA,7016,30000,7434,79045,37192
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,8/10/19,8/16/19,MED-5284,RealGood Interactive Media Inc.,Zing,55236,PASS -THROUGH MEDIA,7016,30000,7434,79045,110827
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,8/11/19,8/16/19,MED-1812,RealGood Interactive Media Inc.,QuadrupleClick,58914,PASS -THROUGH MEDIA,7016,30000,7434,79045,114723
