media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/26/20,3/31/20,MED-5439,Critical Point Social Media Agency,Spacebook,94127,PASS -THROUGH MEDIA,2808,28101,6407,78675,34028
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/26/20,4/2/20,MED-3362,RealGood Interactive Media Inc.,Googly Ads,55017,PASS -THROUGH MEDIA,7016,30024,6063,79010,44695
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/26/20,4/2/20,MED-7694,RealGood Interactive Media Inc.,Googly Ads,99744,PASS -THROUGH MEDIA,7016,82337,6063,79005,56388
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/27/20,4/2/20,MED-1550,RealGood Interactive Media Inc.,Googly Ads,74382,PASS -THROUGH MEDIA,2808,28101,6056,79010,67168
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/27/20,4/2/20,MED-4709,RealGood Interactive Media Inc.,Googly Ads,92086,PASS -THROUGH MEDIA,1808,18801,6063,79005,58614
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/27/20,4/3/20,MED-5073,RealGood Interactive Media Inc.,Zing,19314,PASS -THROUGH MEDIA,7016,30024,6063,79010,37622
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/27/20,4/3/20,MED-2610,RealGood Interactive Media Inc.,Zing,68737,PASS -THROUGH MEDIA,7016,82337,6063,79005,267802
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/27/20,4/3/20,MED-1534,RealGood Interactive Media Inc.,Zing,13474,PASS -THROUGH MEDIA,2808,28101,6056,79010,97515
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,3/27/20,4/3/20,MED-1121,RealGood Interactive Media Inc.,Zing,96796,PASS -THROUGH MEDIA,1808,18801,6063,79005,181283
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/28/20,4/3/20,MED-3244,RealGood Interactive Media Inc.,Ads180,48383,PASS -THROUGH MEDIA,7016,30024,6063,79010,139423
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/28/20,4/4/20,MED-9799,RealGood Interactive Media Inc.,Ads180,47642,PASS -THROUGH MEDIA,7016,30024,6063,79010,87402
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/28/20,4/5/20,MED-5885,RealGood Interactive Media Inc.,Ads180,78499,PASS -THROUGH MEDIA,7016,82337,6063,79005,157794
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/29/20,4/5/20,MED-1728,RealGood Interactive Media Inc.,Ads180,25775,PASS -THROUGH MEDIA,7016,82337,6063,79005,89950
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/29/20,4/5/20,MED-2616,Critical Point Social Media Agency,Spacebook,14881,PASS -THROUGH MEDIA,2808,28101,6056,79010,7878
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,3/29/20,4/5/20,MED-8992,RealGood Interactive Media Inc.,Ads180,63962,PASS -THROUGH MEDIA,7016,30024,6063,79010,415259
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/30/20,4/6/20,MED-8779,RealGood Interactive Media Inc.,Ads180,96355,PASS -THROUGH MEDIA,7016,30024,6063,79010,315307
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/30/20,4/6/20,MED-6818,RealGood Interactive Media Inc.,Ads180,81582,PASS -THROUGH MEDIA,2808,28101,6056,79010,175513
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/30/20,4/7/20,MED-9984,RealGood Interactive Media Inc.,Googly Ads,56862,PASS -THROUGH MEDIA,2808,28101,6063,79025,31769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/31/20,4/7/20,MED-6443,RealGood Interactive Media Inc.,Googly Ads,4106,PASS -THROUGH MEDIA,1808,18801,6063,79010,5132
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,3/31/20,4/7/20,MED-4334,Critical Point Social Media Agency,Spacebook,78861,PASS -THROUGH MEDIA,7016,30024,6063,79010,58513
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,3/31/20,4/7/20,MED-9821,RealGood Interactive Media Inc.,Ads180,72820,PASS -THROUGH MEDIA,7016,82337,6063,79010,140479
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,3/31/20,4/7/20,MED-4998,RealGood Interactive Media Inc.,Zing,94302,PASS -THROUGH MEDIA,2808,28101,6063,79025,379769
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,3/31/20,4/7/20,MED-3898,RealGood Interactive Media Inc.,Zing,50867,PASS -THROUGH MEDIA,1808,18801,6063,79010,418511
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/1/20,4/8/20,MED-8903,RealGood Interactive Media Inc.,Ads180,17870,PASS -THROUGH MEDIA,7016,82337,6063,79010,160700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/1/20,4/8/20,MED-3068,RealGood Interactive Media Inc.,Ads180,14535,PASS -THROUGH MEDIA,1808,18801,6063,79005,34526
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/1/20,4/9/20,MED-3914,RealGood Interactive Media Inc.,Ads180,64998,PASS -THROUGH MEDIA,1808,18801,6063,79005,114879
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/2/20,4/9/20,MED-7803,RealGood Interactive Media Inc.,Googly Ads,81474,PASS -THROUGH MEDIA,7016,82337,6056,79010,65542
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/2/20,4/9/20,MED-6294,RealGood Interactive Media Inc.,Zing,22576,PASS -THROUGH MEDIA,7016,82337,6056,79010,43527
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/3/20,4/9/20,MED-2790,RealGood Interactive Media Inc.,Ads180,16402,PASS -THROUGH MEDIA,7016,82337,6061,79010,61877
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/3/20,4/9/20,MED-5980,RealGood Interactive Media Inc.,Ads180,60420,PASS -THROUGH MEDIA,7016,82337,6063,79010,346651
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/3/20,4/10/20,MED-1788,RealGood Interactive Media Inc.,Googly Ads,92794,PASS -THROUGH MEDIA,1808,18801,6063,79010,63733
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/3/20,4/11/20,MED-2760,Critical Point Social Media Agency,Spacebook,52690,PASS -THROUGH MEDIA,7016,30024,6063,79010,21240
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/4/20,4/11/20,MED-8821,RealGood Interactive Media Inc.,Ads180,18051,PASS -THROUGH MEDIA,1808,18801,6067,79010,138080
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/4/20,4/12/20,MED-5324,Critical Point Social Media Agency,Spacebook,22214,PASS -THROUGH MEDIA,7016,82337,5965,79010,22579
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/5/20,4/12/20,MED-6425,RealGood Interactive Media Inc.,Ads180,22690,PASS -THROUGH MEDIA,7016,82337,5965,79010,55064
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/6/20,4/14/20,MED-7375,RealGood Interactive Media Inc.,Googly Ads,16847,PASS -THROUGH MEDIA,7016,30000,7434,79045,16041
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/9/20,4/14/20,MED-5956,RealGood Interactive Media Inc.,Zing,36540,PASS -THROUGH MEDIA,7016,30000,7434,79045,278944
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/9/20,4/14/20,MED-1835,RealGood Interactive Media Inc.,Ads180,50431,PASS -THROUGH MEDIA,7016,82337,5965,79010,98717
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/9/20,4/15/20,MED-7907,RealGood Interactive Media Inc.,Googly Ads,91054,PASS -THROUGH MEDIA,7016,30000,7434,79045,95137
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/10/20,4/16/20,MED-6406,RealGood Interactive Media Inc.,Zing,86584,PASS -THROUGH MEDIA,7016,30000,7434,79045,241725
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/10/20,4/16/20,MED-7316,RealGood Interactive Media Inc.,Ads180,78618,PASS -THROUGH MEDIA,7016,82337,5965,79010,154145
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/10/20,4/16/20,MED-8648,RealGood Interactive Media Inc.,Googly Ads,93321,PASS -THROUGH MEDIA,7016,30000,7434,79045,89610
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/11/20,4/16/20,MED-1296,RealGood Interactive Media Inc.,Zing,56670,PASS -THROUGH MEDIA,7016,30000,7434,79045,398728
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/11/20,4/16/20,MED-4309,RealGood Interactive Media Inc.,Ads180,60188,PASS -THROUGH MEDIA,7016,82337,6056,79010,124192
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/12/20,4/17/20,MED-8881,RealGood Interactive Media Inc.,Googly Ads,30391,PASS -THROUGH MEDIA,7016,30000,7434,79045,31479
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/12/20,4/17/20,MED-3053,RealGood Interactive Media Inc.,Zing,27225,PASS -THROUGH MEDIA,7016,30000,7434,79045,133546
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/12/20,4/17/20,MED-9430,RealGood Interactive Media Inc.,Ads180,35259,PASS -THROUGH MEDIA,7016,82337,6056,79010,122332
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/12/20,4/17/20,MED-3851,RealGood Interactive Media Inc.,Googly Ads,47671,PASS -THROUGH MEDIA,7016,30000,7434,79045,41143
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/12/20,4/18/20,MED-4271,RealGood Interactive Media Inc.,Zing,38250,PASS -THROUGH MEDIA,7016,30000,7434,79045,111847
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/13/20,4/19/20,MED-5463,Critical Point Social Media Agency,Spacebook,4257,PASS -THROUGH MEDIA,7016,82337,6056,79010,3294
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/13/20,4/19/20,MED-1164,RealGood Interactive Media Inc.,Googly Ads,87515,PASS -THROUGH MEDIA,7016,30000,7434,79045,91844
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/13/20,4/20/20,MED-6073,Critical Point Social Media Agency,Spacebook,92455,PASS -THROUGH MEDIA,7016,30000,7434,79045,60874
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/13/20,4/20/20,MED-5649,RealGood Interactive Media Inc.,Ads180,81245,PASS -THROUGH MEDIA,7016,82337,6056,79010,397960
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/13/20,4/20/20,MED-8636,RealGood Interactive Media Inc.,Googly Ads,80725,PASS -THROUGH MEDIA,7016,30000,7434,79045,46630
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/13/20,4/20/20,MED-3191,RealGood Interactive Media Inc.,Zing,45714,PASS -THROUGH MEDIA,7016,30000,7434,79045,170893
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/13/20,4/21/20,MED-2292,RealGood Interactive Media Inc.,Ads180,58149,PASS -THROUGH MEDIA,7016,82337,6056,79010,185371
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/13/20,4/21/20,MED-6586,RealGood Interactive Media Inc.,Googly Ads,37286,PASS -THROUGH MEDIA,7016,30000,7434,79045,36860
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/14/20,4/22/20,MED-6201,RealGood Interactive Media Inc.,Zing,7885,PASS -THROUGH MEDIA,7016,30000,7434,79045,16299
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/14/20,4/22/20,MED-2815,Critical Point Social Media Agency,Spacebook,57753,PASS -THROUGH MEDIA,7016,82337,6056,79010,38664
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/14/20,4/22/20,MED-2544,Critical Point Social Media Agency,Spacebook,87225,PASS -THROUGH MEDIA,7016,82337,5965,79010,32987
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/14/20,4/23/20,MED-1222,RealGood Interactive Media Inc.,Googly Ads,2124,PASS -THROUGH MEDIA,7016,82337,5965,79010,2230
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/14/20,4/23/20,MED-5221,RealGood Interactive Media Inc.,Googly Ads,48292,PASS -THROUGH MEDIA,7016,82337,6056,79010,36952
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/15/20,4/23/20,MED-7932,RealGood Interactive Media Inc.,Googly Ads,12679,PASS -THROUGH MEDIA,7016,82337,6056,79010,7278
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/15/20,4/23/20,MED-2606,Critical Point Social Media Agency,Spacebook,1866,PASS -THROUGH MEDIA,7016,82337,6056,79010,690
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/15/20,4/23/20,MED-1726,RealGood Interactive Media Inc.,Googly Ads,22251,PASS -THROUGH MEDIA,7016,82337,6056,79010,23901
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/16/20,4/23/20,MED-2572,RealGood Interactive Media Inc.,Googly Ads,27077,PASS -THROUGH MEDIA,7016,82337,6056,79010,22545
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/16/20,4/24/20,MED-7541,RealGood Interactive Media Inc.,AlphaBeta,13541,PASS -THROUGH MEDIA,7016,82337,6056,79010,33124
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/16/20,4/24/20,MED-7795,RealGood Interactive Media Inc.,Googly Ads,10487,PASS -THROUGH MEDIA,7016,82337,6056,79010,10799
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/17/20,4/24/20,MED-6320,RealGood Interactive Media Inc.,Zing,72123,PASS -THROUGH MEDIA,7016,82337,5965,79010,462002
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/17/20,4/24/20,MED-6588,RealGood Interactive Media Inc.,Zing,2077,PASS -THROUGH MEDIA,7016,82337,5965,79010,14101
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/18/20,4/25/20,MED-3339,RealGood Interactive Media Inc.,Zing,13637,PASS -THROUGH MEDIA,7016,82337,6056,79010,92634
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/18/20,4/25/20,MED-3924,RealGood Interactive Media Inc.,Zing,65532,PASS -THROUGH MEDIA,7016,82337,6056,79010,186041
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/18/20,4/26/20,MED-9037,RealGood Interactive Media Inc.,Zing,75442,PASS -THROUGH MEDIA,7016,82337,6056,79010,174141
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/19/20,4/26/20,MED-5676,RealGood Interactive Media Inc.,Zing,46058,PASS -THROUGH MEDIA,7016,82337,6056,79010,280520
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/20/20,4/26/20,MED-3069,Critical Point Social Media Agency,Spacebook,30362,PASS -THROUGH MEDIA,7016,82337,6056,79010,10568
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/21/20,4/26/20,MED-6479,RealGood Interactive Media Inc.,Zing,10767,PASS -THROUGH MEDIA,7016,82337,6056,79010,52046
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/21/20,4/26/20,MED-5653,RealGood Interactive Media Inc.,Ads180,67619,PASS -THROUGH MEDIA,7016,82337,6056,79010,121239
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/21/20,4/28/20,MED-5449,RealGood Interactive Media Inc.,Ads180,20417,PASS -THROUGH MEDIA,7016,82337,6056,79010,99608
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/22/20,4/28/20,MED-1152,Critical Point Social Media Agency,Spacebook,14880,PASS -THROUGH MEDIA,7016,82337,6056,79010,12167
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/22/20,4/28/20,MED-7836,Critical Point Social Media Agency,Spacebook,56494,PASS -THROUGH MEDIA,7016,82337,6056,79010,26416
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/23/20,4/29/20,MED-5430,Critical Point Social Media Agency,Spacebook,83382,PASS -THROUGH MEDIA,7016,82337,6056,79010,31265
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/23/20,4/29/20,MED-4171,Critical Point Social Media Agency,Spacebook,69257,PASS -THROUGH MEDIA,7016,82337,6056,79010,26163
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/23/20,4/29/20,MED-9463,RealGood Interactive Media Inc.,Ads180,95057,PASS -THROUGH MEDIA,7016,30000,7434,79045,311970
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/23/20,4/29/20,MED-2164,RealGood Interactive Media Inc.,Ads180,5322,PASS -THROUGH MEDIA,7016,30000,7434,79045,26107
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/23/20,4/30/20,MED-6224,RealGood Interactive Media Inc.,AlphaBeta,23963,PASS -THROUGH MEDIA,7016,82337,5965,79010,155578
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/24/20,4/30/20,MED-5596,RealGood Interactive Media Inc.,AlphaBeta,6768,PASS -THROUGH MEDIA,7016,82337,5965,79010,12576
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/24/20,5/1/20,MED-5278,Critical Point Social Media Agency,Spacebook,76220,PASS -THROUGH MEDIA,7016,82337,6056,79010,29745
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/24/20,5/1/20,MED-6919,RealGood Interactive Media Inc.,AlphaBeta,94637,PASS -THROUGH MEDIA,7016,82337,6056,79010,214775
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/24/20,5/1/20,MED-7232,RealGood Interactive Media Inc.,AlphaBeta,62703,PASS -THROUGH MEDIA,7016,82337,6056,79010,137871
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/24/20,5/1/20,MED-1691,RealGood Interactive Media Inc.,AlphaBeta,4989,PASS -THROUGH MEDIA,7016,82337,6056,79010,23854
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/25/20,5/1/20,MED-7159,RealGood Interactive Media Inc.,AlphaBeta,40222,PASS -THROUGH MEDIA,7016,82337,6056,79010,188284
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/25/20,5/1/20,MED-7478,RealGood Interactive Media Inc.,Googly Ads,38035,PASS -THROUGH MEDIA,7016,82337,5938,79010,23225
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/25/20,5/2/20,MED-2668,Critical Point Social Media Agency,Spacebook,83922,PASS -THROUGH MEDIA,7016,30000,7504,79010,34885
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/26/20,5/2/20,MED-2482,RealGood Interactive Media Inc.,Zing,65781,PASS -THROUGH MEDIA,7016,30000,7504,79010,243818
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/26/20,5/3/20,MED-7534,Critical Point Social Media Agency,Spacebook,83288,PASS -THROUGH MEDIA,7016,30000,7434,79045,38846
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/27/20,5/3/20,MED-2475,RealGood Interactive Media Inc.,AlphaBeta,24104,PASS -THROUGH MEDIA,7016,30000,7504,79010,41179
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,4/27/20,5/3/20,MED-8524,RealGood Interactive Media Inc.,Googly Ads,54235,PASS -THROUGH MEDIA,7016,30000,7504,79010,30532
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/27/20,5/4/20,MED-3263,RealGood Interactive Media Inc.,Googly Ads,62221,PASS -THROUGH MEDIA,7016,20002,5938,79010,44367
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/28/20,5/4/20,MED-2571,RealGood Interactive Media Inc.,Zing,72583,PASS -THROUGH MEDIA,7016,20002,5938,79010,214865
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/28/20,5/5/20,MED-9179,RealGood Interactive Media Inc.,Zing,26274,PASS -THROUGH MEDIA,7016,82337,5938,79010,173085
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,4/28/20,5/5/20,MED-5934,RealGood Interactive Media Inc.,Zing,21798,PASS -THROUGH MEDIA,7016,30000,7504,79010,54860
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/28/20,5/5/20,MED-2631,RealGood Interactive Media Inc.,Ads180,24324,PASS -THROUGH MEDIA,7016,30000,7434,79045,59655
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,4/29/20,5/6/20,MED-7854,RealGood Interactive Media Inc.,Googly Ads,43713,PASS -THROUGH MEDIA,7016,30000,7504,79010,41620
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/29/20,5/6/20,MED-6448,RealGood Interactive Media Inc.,Zing,20763,PASS -THROUGH MEDIA,7016,30000,7504,79010,84815
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,4/29/20,5/6/20,MED-2330,RealGood Interactive Media Inc.,Ads180,26189,PASS -THROUGH MEDIA,7016,30000,7434,79045,59953
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,4/30/20,5/7/20,MED-2598,RealGood Interactive Media Inc.,Ads180,13912,PASS -THROUGH MEDIA,7016,30000,7434,79045,27056
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/30/20,5/7/20,MED-5074,Critical Point Social Media Agency,Spacebook,84026,PASS -THROUGH MEDIA,7016,30000,7434,79045,38024
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,4/30/20,5/8/20,MED-2162,Critical Point Social Media Agency,Spacebook,61828,PASS -THROUGH MEDIA,7016,30000,7504,79010,22031
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/1/20,5/8/20,MED-3861,RealGood Interactive Media Inc.,Zing,32174,PASS -THROUGH MEDIA,7016,30000,7504,79010,203687
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/1/20,5/8/20,MED-4806,RealGood Interactive Media Inc.,Ads180,48095,PASS -THROUGH MEDIA,7016,30000,7434,79045,165707
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/1/20,5/9/20,MED-8187,RealGood Interactive Media Inc.,Googly Ads,18990,PASS -THROUGH MEDIA,7016,30000,7504,79010,11248
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/2/20,5/9/20,MED-9055,RealGood Interactive Media Inc.,AlphaBeta,75927,PASS -THROUGH MEDIA,7016,20002,5938,79010,230003
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/3/20,5/10/20,MED-6749,Critical Point Social Media Agency,Spacebook,45057,PASS -THROUGH MEDIA,7016,82337,5938,79010,26380
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/4/20,5/10/20,MED-7513,RealGood Interactive Media Inc.,Zing,42347,PASS -THROUGH MEDIA,7016,30000,7504,79010,135099
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/4/20,5/10/20,MED-2736,RealGood Interactive Media Inc.,Zing,82457,PASS -THROUGH MEDIA,7016,30024,6063,79010,298658
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/4/20,5/10/20,MED-7684,Critical Point Social Media Agency,Spacebook,58353,PASS -THROUGH MEDIA,7016,30000,7504,79010,26708
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/5/20,5/11/20,MED-5479,RealGood Interactive Media Inc.,Googly Ads,38853,PASS -THROUGH MEDIA,2808,28101,6056,79010,22320
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/5/20,5/12/20,MED-3068,RealGood Interactive Media Inc.,Googly Ads,84774,PASS -THROUGH MEDIA,1808,18801,5974,79054,100414
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/6/20,5/12/20,MED-7791,RealGood Interactive Media Inc.,Zing,54647,PASS -THROUGH MEDIA,1808,18801,5974,79054,120938
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/6/20,5/12/20,MED-7995,RealGood Interactive Media Inc.,Zing,81461,PASS -THROUGH MEDIA,7016,82337,6063,79010,547517
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/7/20,5/12/20,MED-9517,RealGood Interactive Media Inc.,Googly Ads,73009,PASS -THROUGH MEDIA,7016,82337,6061,79010,51649
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/8/20,5/13/20,MED-7115,RealGood Interactive Media Inc.,Googly Ads,68378,PASS -THROUGH MEDIA,1808,18801,6067,79010,50418
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/8/20,5/13/20,MED-8853,RealGood Interactive Media Inc.,Zing,92456,PASS -THROUGH MEDIA,7016,82337,6061,79010,159610
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/8/20,5/14/20,MED-4109,RealGood Interactive Media Inc.,Zing,72648,PASS -THROUGH MEDIA,1808,18801,6067,79010,125656
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/9/20,5/14/20,MED-7219,Critical Point Social Media Agency,Spacebook,47707,PASS -THROUGH MEDIA,7016,82337,6063,79010,21268
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/10/20,5/16/20,MED-7431,RealGood Interactive Media Inc.,Googly Ads,49268,PASS -THROUGH MEDIA,7016,82337,6056,79010,32121
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/11/20,5/16/20,MED-1259,Critical Point Social Media Agency,Spacebook,23062,PASS -THROUGH MEDIA,7016,30000,7504,79010,12217
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/11/20,5/17/20,MED-9737,RealGood Interactive Media Inc.,Googly Ads,37781,PASS -THROUGH MEDIA,7016,30024,6063,79010,21312
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/11/20,5/17/20,MED-5660,Critical Point Social Media Agency,Spacebook,50410,PASS -THROUGH MEDIA,7016,30000,7504,79010,22813
